"stop_id","stop_calle","stop_esquina","stop_lon","stop_lat","coord"
7655,"TILCARA 1123","ESQ. BERMEJO",,,"-64.2188079297361,-31.47339163674467,0"
7656,"TILCARA 919","ESQ. CHICLAYO",,,"-64.2159576575321,-31.47393212552654,0"
7657,"TILCARA 769","ESQ. SOBREMONTE",,,"-64.21373049508134,-31.47436326710525,0"
7658,"CALAMUCHITA 5290","ESQ . BOGOTA",,,"-64.21320042319061,-31.47564695313982,0"
7659,"AV. DE MAYO 471","ESQ. VILLA MARIA",,,"-64.20974336624542,-31.47777723931108,0"
7660,"ARICA 111","ESQ. LAS PEÑAS",,,"-64.2054256338234,-31.47748689420126,0"
7661,"ARICA 015","ESQ. AV. VELEZ SARSFIELD",,,"-64.20281797342871,-31.47758971760566,0"
7662,"FRIULI ","ESQ. NACIONES UNIDAS (BANCO MACRO)",,,"-64.19829066825265,-31.44233082536139,0"
7663,"MEDINA ALLENDE S/N","FRENTE FACULTAD DE FILOSOFIA",,,"-64.19156636443023,-31.43540798707401,0"
7664,"VENEZUELA 015","ESQ. INDEPENDENCIA",,,"-64.19101172984831,-31.43284142161634,0"
7665,"AV. AMBROSIO  OLMOS 881","ESQ. INDEPENDENCIA",,,"-64.19091026270613,-31.43160259039464,0"
7666,"AV. AMBROSIO OLMOS 679","ENTRE CHILE Y PEREDO",,,"-64.18754680854747,-31.43003527176064,0"
7667,"AV. AMBROSIO  OLMOS 535","PLAZA ESPAÑA",,,"-64.18570146852707,-31.42915662809095,0"
7668,"ABAD E ILLIANA 1431","ESQ. AV. LEANDRO N. ALEM",,,"-64.16170242246722,-31.38907288137973,0"
7669,"ABAD E ILLIANA 1211","ESQ. ONGAGASTA",,,"-64.16383923103331,-31.38828743661412,0"
7670,"ABAD E ILLIANA 859","ESQ. PJE. ZAMISKY",,,"-64.16531067486832,-31.38783623550869,0"
7671,"CABO CONTRERAS 1400","ESQ. SANTISO Y MOSCOSO",,,"-64.16523669113519,-31.38580825256356,0"
7672,"NUEVA ORLEANS 1496","ESQ. GUAYAQUIL",,,"-64.1645761064685,-31.38493849051381,0"
7673,"NUEVA ORLEANS 1596","ESQ. PUERTO DE PALOS",,,"-64.16379018801781,-31.38405665406522,0"
7674,"NUEVA ORLEANS 1698","ESQ. NUEVO MUNDO",,,"-64.16248682522117,-31.38261229069964,0"
7675,"NUEVO MUNDO 750","ESQ. PUERTO RICO",,,"-64.16451040054227,-31.38099008717344,0"
