"Code","stop_calle","stop_numero","stop_entre","lineas","stop_lat","stop_lon"
"C0726","Copiapo",89,"Juan Larrea y 4 de Febrero","61 Reg - ",-31.41611,-64.15898
"C0727","Copiapo",5,"4 de Febrero y Rosario de Santa Fe","61 Reg - ",-31.41515,-64.1593
"C0728","Rosario de Santa Fe",1892,"Manuel Rio y Pedro Savid","61 Reg - ",-31.41429,-64.15843
"C0729","Rosario de Santa Fe",1994,"Pichincha y Patria","61 Reg - ",-31.41339,-64.15651
"C0730","Rosario de Santa Fe",2100,"Bio-Bio y Sandino","61 Reg - ",-31.41297,-64.15492
"C0731","Sandino",189,"Germania y Panama","61 Reg - ",-31.4148,-64.15412
"C0732","Panama",2180,"Burges y Remedios de Escalada","61 Reg - ",-31.41476,-64.15301
"C0733","Panama",2374,"Yatasto y Juan Roque","61 Reg - ",-31.41431,-64.15142
"C0734","Panama",2547,"Juan Roque y Sin Datos","61 Reg - ",-31.41386,-64.14976
"C0735","Panama",2720,"Costa Rica y Caroya","61 Reg - 64 Reg - ",-31.413485,-64.148404
"C0737","Costa Rica",2956,"Panama y Sierra Grande","61 Reg - 64 Reg - ",-31.413766,-64.145942
"C0740","Los Martires",123,"Costa RIca y Sin Datos","64 Ida - ",-31.41314,-64.14848
"C0741","Los Martires",11,"Germania y Rosario de Sta Fe","64 Ida - ",-31.41183,-64.149
"C0742","Castañares",268,"Av 24 de Septiembre y Bajada de Piedras","64 Ida - ",-31.40912,-64.15
"C0743","Achupayas",300,"Bajada de Piedras y Lima","64 Ida - ",-31.40885,-64.15116
"C0744","Achupayas",425,"Catamarca y La Plaza","64 Ida - ",-31.40746,-64.15167
"C0745","Achupayas",550,"Sarmiento y Oncativo","64 Ida - ",-31.40606,-64.15218
"C0746","Libertad",2620,"Achupayas y Sin Datos","64 Ida - ",-31.40431,-64.15297
"C0747","Libertad",2311,"Gavilan y Curapaligüe","64 Ida - ",-31.40489,-64.15509
"C0748","Eufrasio Loza",650,"Libertad y Lituania","64 Ida - 65 Ida - ",-31.40592,-64.15742
"C0749","Eufrasio Loza",496,"Oncativo y Sarmiento","64 Ida - 65 Ida - ",-31.40771,-64.15678
"C0750","Eufrasio Loza",365,"Catamarca y Jose Veron","64 Ida - ",-31.40909,-64.15624
"C0751","Eufrasio Loza",215,"Frasnadillo y 24 de Setiembre","64 Ida - ",-31.41044,-64.15576
"C0752","25 de Mayo",2009,"Bio-Bio y Patria","61 Ida - 64 Ida - ",-31.41224,-64.15626
"C0753","25 de Mayo",1815,"Mejico y Araoz de Lamadrid","61 Ida - 64 Ida - ",-31.41306,-64.15941
"C0754","25 de Mayo",1541,"Roman Deheza y Roma","64 Ida - ",-31.41397,-64.16266
"C0755","25 de Mayo",1307,"Viamonte y Jacinto Rios","64 Ida - ",-31.41469,-64.16537
"C0756","25 de Mayo",1106,"Pringles y David Luque","64 Ida - ",-31.4153,-64.16754
"C0760","Guzman",200,"Lima y Olmos","62 Ida - ",-31.41503,-64.17585
"C0763","27 de Abril",154,"Obispo Trejo y Velez Sarsfield","62 Ida - 64 Ida - ",-31.41665,-64.18592
"C0764","27 de Abril",325,"Belgrano y Ayacucho","64 Ida - ",-31.41586,-64.18867
"C0765","M.T. de Alvear",175,"27 de Abril y Caseros","64 Ida - ",-31.41584,-64.191
"C0766","M.T. de Alvear",482,"San Juan y Montevideo","64 Ida - ",-31.42061,-64.19059
"C0768","M.T. de Alvear",842,"Achaval Rodriguez y Fructuoso Rivera","61 Ida - 64 Ida - 65 Ida - ",-31.424634,-64.193853
"C0769","Pueyrredon",500,"Rafael Escuti y Simon Bolivar","64 Ida - ",-31.42543,-64.19517
"C0770","Pueyrredon",675,"Arturo M. Bas y Corro","64 Ida - ",-31.42451,-64.19788
"C0771","Pueyrredon",987,"Juan Davis y Mariano Moreno","64 Ida - ",-31.42358,-64.20099
"C0777","Sol de Mayo",1363,"Luis Dellepiane y Luis Agote","60 Ida - 62 Ida - 64 Ida - ",-31.42646,-64.213
"C0779","Tronador",1892,"Tupungato y Aconcagua","64 Ida - ",-31.43154,-64.21641
"C0780","Tronador",2016,"Champaqui y Tronador","64 Ida - ",-31.43297,-64.21628
"C0781","Tronador",2180,"Tronador y Pacheco de Mendoza","64 Ida - ",-31.43498,-64.21516
"C0782","Tronador",2346,"Pacheco de Mendoza y Monte Bonete","64 Ida - ",-31.43656,-64.21505
"C0783","Tronador",2494,"Cerro Bonete y Cerro Conico","64 Ida - ",-31.43825,-64.21518
"C0784","Cerro Conico",2089,"Campanario y Aconquija","64 Ida - ",-31.43875,-64.2164
"C0785","Aconquija",2379,"Cerro Conico y Lagunilla","64 Ida - ",-31.43724,-64.21652
"C0786","Lagunilla",2332,"Cumbres Negras y Cerro del Morro","64 Ida - ",-31.43689,-64.21857
"C0787","Lagunilla",2516,"Cerro del Morro y Sin Datos","64 Ida - ",-31.4369,-64.22134
"C0788","Lagunilla",2648,"La Entente y Pedro Lozano","64 Ida - ",-31.43691,-64.22302
"C0792","Antartida",3000,"Felipe Boero y La Paz","64 Ida - ",-31.44026,-64.2283
"C0793","La Paz",2607,"Dalessio y Octaviano Navarro","64 Ida - ",-31.43945,-64.22871
"C0794","La Paz",2437,"Reconquista y Lagunilla","64 Ida - ",-31.43756,-64.2287
"C0795","Lagunilla",3154,"Domuyo y Houssay","64 Ida - ",-31.43692,-64.2302
"C0796","Lagunilla",3321,"Houssay y Talma","64 Ida - ",-31.43685,-64.23251
"C0797","Lagunilla",3488,"Talma y Aaron Castellanos","64 Ida - ",-31.43687,-64.23413
"C0798","Fleming",2490,"Lagunilla y Reconquista","64 Ida - ",-31.43733,-64.23588
"C0810","Diamante",3380,"Varela Ortiz y Luis Pasteur","57 Reg - ",-31.44064,-64.23884
"C0811","Diamante",4100,"Maria Courie y Fournier","58 Reg - ",-31.44064,-64.24167
"C0812","Fournier",2615,"Antartida y Octaviano Navarro","59 Reg - ",-31.43925,-64.24179
"C0813","Fournier",2511,"Esmeralda y Reconquista","60 Reg - ",-31.438,-64.24179
"C0814","Reconquista",3918,"Maria Courie y Luis Pasteur","61 Reg - ",-31.43766,-64.24019
"C0815","Reconquista",3777,"Graham Bell y Varela Ortiz","62 Reg - ",-31.43765,-64.23843
"C0816","Reconquista",3611,"Diaz de la Fuente y Fleming","63 Reg - ",-31.43763,-64.23623
"C0817","Aaron Castellanos",2413,"Reconquista y Lagunilla","64 Reg - ",-31.436894,-64.234624
"C0818","Lagunilla",3300,"Talma y Houssay","64 Reg - ",-31.43686,-64.23291
"C0819","La Paz",2446,"Lagunilla y Reconquista","64 Reg - ",-31.43734,-64.22873
"C0820","La Paz",2600,"Reconquista y Octaviano Navarro","64 Reg - ",-31.43885,-64.22872
"C0821","La Paz",2740,"La Paz y Luis Angel Huergo","64 Reg - ",-31.44029,-64.22876
"C0827","Lagunilla",2512,"Echevarria y Olegario Correa","64 Reg - ",-31.43693,-64.22166
"C0828","Lagunilla",2300,"Cerro Morro y Cumbres Negras","64 Reg - ",-31.4369,-64.2192
"C0829","Lagunilla",2100,"Cumbres Negras y Aconquija","64 Reg - ",-31.43691,-64.21677
"C0830","Cerro Conico",2047,"Aconquija y Campanario","64 Reg - ",-31.43854,-64.21656
"C0831","Tronador",2438,"Cerro Conico y Monte Bonete","64 Reg - ",-31.43792,-64.21513
"C0832","Tronador",2286,"Monte Bonete y Agua Nueva","64 Reg - ",-31.4364,-64.21501
"C0833","Tronador",2117,"Agua Nueva y Tromen","64 Reg - ",-31.43433,-64.2152
"C0834","Tronador",2000,"Tromen y Champaqui","64 Reg - ",-31.43296,-64.21624
"C0835","Tronador",1809,"Champaqui y Tupungato","64 Reg - ",-31.4315,-64.21639
"C0841","Pueyrredon",1446,"Santa Cruz y La Pampa","60 Reg - 62 Reg - 64 Reg - 67 Reg - ",-31.42165,-64.20742
"C0843","Pueyrredon",1065,"Paso de los Andes y Mariano Moreno","64 Reg - ",-31.42318,-64.20243
"C0844","Pueyrredon",651,"Corro y Arturo M. Bas","64 Reg - ",-31.42465,-64.19776
"C0846","Peredo",400,"Bolivar y M.T. de Alvear","64 Reg - ",-31.42581,-64.19551
"C0847","Belgrano",827,"Fructuoso Rivera y Sin Datos","61 Reg - 64 Reg - 16 Ida - 66 Ida",-31.42474,-64.19239
"C0848","Belgrano",475,"Montevideo y San Juan","61 Reg - 64 Reg - 16 Ida - 66 Ida",-31.4205,-64.18989
"C0852","Olmos",238,"Alvear y Maipu","63 Reg - 64 Reg - 66 Ida - 16 Ida",-31.41466,-64.17967
"C0856","24 de Setiembre",1150,"David Luque y Pringles","60 Reg - 62 Reg - 63 Reg - 64 Reg - 66 Ida - ",-31.41441,-64.16817
"C0857","24 de Setiembre",1360,"Jacinto Rios y Viamonte","60 Reg - 62 Reg - 64 Reg - 66 Ida - ",-31.41368,-64.16555
"C0858","24 de Setiembre",1594,"Roma y Roman Deheza","64 Reg - 66 Ida - ",-31.41294,-64.16294
"C0859","24 de Setiembre",1796,"Martin de Guemes y Sin Datos","64 Reg - ",-31.41229,-64.16046
"C0860","24 de Setiembre",1970,"Pichincha y Patria","64 Reg - ",-31.41155,-64.15778
"C0861","24 de Setiembre",2150,"Eufrasio Loza y Camacua","64 Reg - ",-31.41083,-64.15516
"C0862","Garibaldi",400,"Jose Veron y Catamarca","64 Reg - ",-31.40881,-64.15507
"C0863","Garibaldi",600,"Sarmiento y Oncativo","64 Reg - ",-31.40695,-64.15576
"C0864","Oncativo",2396,"Ucrania y Gavilan","64 Reg - ",-31.40607,-64.15409
"C0865","Acoyte",505,"Oncativo y Sarmiento","64 Reg - ",-31.40603,-64.15306
"C0866","Acoyte",374,"Catamarca y Lima","64 Reg - ",-31.40786,-64.1524
"C0867","Acoyte",215,"Lima y 24 de Setiembre","64 Reg - ",-31.40925,-64.15188
"C0868","Castañares",112,"24 de Setiembre y 25 de Mayo","64 Reg - ",-31.4102,-64.14961
"C0869","Los Martires",100,"Rosario de Santa Fe y Panama","64 Reg - ",-31.41244,-64.14879
"C0871","Panama",2885,"Caroya y Jesus Maria","61 Reg - 64 Reg - ",-31.414004,-64.147576
"C0905","Sabattini",1100,"Bajada Pucara y Sabattini","11 Reg - ",-31.42951,-64.16977
"C0906","Sabattini",500,"Frente A.C.A.","10 Ida - 11 Reg - 12 Ida - 14 Reg - 17 Reg - ",-31.42774,-64.17155
"C0908","Illia",619,"Transito Caceres de Allende y Balcarce","10 Ida - 11 Reg - 12 Ida - 14 Reg - 17 Reg - ",-31.423,-64.17732
"C0912","Jujuy",29,"Dean Funes y 9 de Julio","18 Reg - ",-31.41367,-64.19059
"C0914","Colon",59,"Rivera Indarte y San Martin","60 Reg - 62 Reg - 63 Reg - 66 Ida - ",-31.41337,-64.18393
"C0922","24 de Setiembre",1886,"Lamadrid y Mejico","66 Ida - ",-31.41189,-64.15898
"C0923","Patria",290,"24 de Setiembre y Lima","66 Ida - ",-31.41049,-64.15732
"C0924","Patria",448,"Catamarca y Sarmiento","66 Ida - ",-31.40869,-64.15801
"C0926","Patria",930,"Armenia y Garay","66 Ida - ",-31.40361,-64.15987
"C0927","Patria",1196,"Buchardo y Charcas","66 Ida - ",-31.40081,-64.16091
"C0928","Patria",1526,"Suipacha y Bulnes","66 Ida - ",-31.39752,-64.16171
"C0932","Malvinas",1445,"Juan Tissera y Santiso y Moscoso","60 Reg - 66 Ida - ",-31.39358,-64.15279
"C0933","Malvinas",1600,"Pronsato y Paysandu","60 Reg - 66 Ida - ",-31.3927,-64.15003
"C0934","Malvinas",1965,"Chilavert y Victor Manuel III","60 Reg - 66 Ida - ",-31.39181,-64.14626
"C0936","Malvinas",2345,"Celestino Vidal y Correa de Saa","60 Reg - 66 Ida - ",-31.39034,-64.13997
"C0937","Correa de Saa",1750,"Corera de Lemos y Ortiz Montiel","66 Ida - ",-31.38831,-64.13861
"C0938","Correa de Saa",1900,"Ortiz Montiel y Domingo Echauri","66 Ida - ",-31.38687,-64.13859
"C0939","Homero",1996,"Echauri y Nicolas Isasmendi","66 Ida - ",-31.38568,-64.13716
"C0940","Homero",2094,"Nicolas Isasmendi y Villacorta y Oca¤a","66 Ida - ",-31.38474,-64.1372
"C0941","Villacorta y Ocaña",2700,"Heroes de Vilcapugio y Wilson","66 Ida - ",-31.38449,-64.13619
"C0942","Altolaguirre",2000,"Villacorta y Ocaña y Nicolas Isasmendi","60 Ida - 66 Ida - ",-31.3853,-64.13412
"C0943","Taboada y Lemos",2988,"Altolaguirre y Alsina","66 Ida - ",-31.38751,-64.13363
"C0944","Montemayor",1761,"Taboada y Lemos y Malvinas","66 Ida - ",-31.38748,-64.1319
"C0946","Malvinas",3469,"Clairac y Elizalde y Ustaris","66 Ida - ",-31.38782,-64.12915
"C0947","Malvinas",3700,"Hernandez y Urien","66 Ida - ",-31.38663,-64.124
"C0948","Malvinas",4100,"Urien y Astori","66 Ida - ",-31.38625,-64.12239
"C0949","Malvinas",4700,"Las Toscas y Sin Datos","66 Ida - ",-31.38517,-64.11779
"C0950","Malvinas",5050,"Frente La Virginia","66 Ida - ",-31.38409,-64.11332
"C0951","Malvinas",5520,"Km 5,50","66 Ida - ",-31.38203,-64.10445
"C0952","Camino Montecristo",6000,"km 6","66 Ida - ",-31.3809,-64.09957
"C0953","Camino Montecristo",6200,"Km 6,5","66 Ida - ",-31.38037,-64.09732
"C0954","Camino Montecristo",6400,"Kilometro 6","66 Ida - ",-31.37987,-64.09508
"C0955","Camino Montecristo",6500,"Km 7","66 Ida - ",-31.37908,-64.09171
"C0956","Camino Montecristo",9999,"Kilometro 7.5","66 Ida - ",-31.37676,-64.08177
"C0957","Camino Montecristo",9999,"Estacion de Servicio","66 Ida - ",-31.37493,-64.07401
"C0958","Camino Montecristo",8500,"Km 9,5","66 Ida - ",-31.37327,-64.06693
"C0959","Camino Montecristo",9999,"Km 10","66 Ida - ",-31.37206,-64.0617
"C0961","Camino Montecristo",9999,"Andrada y Sin Datos","66 Reg - ",-31.371,-64.05783
"C0962","Urraca",302,"Pirincha y Martin Pescador","66 Reg - ",-31.36821,-64.05752
"C0963","El Pardal",9782,"Picaflor y Cardenal","66 Reg - ",-31.36616,-64.05805
"C0964","El Pardal",9713,"Tijereta y Benteveo","66 Reg - ",-31.36617,-64.05967
"C0965","Benteveo",3710,"Martin Pescador y La Pirincha","66 Reg - ",-31.36916,-64.06018
"C0966","Benteveo",3608,"La Pirincha y El Cacholote","66 Reg - ",-31.37057,-64.06018
"C0967","Camino Montecristo",9999,"Km 9,5","66 Reg - ",-31.37304,-64.06621
"C0968","Camino Montecristo",9999,"Km 9","66 Reg - ",-31.37382,-64.06962
"C0969","Camino Montecristo",9999,"Estacion de Servicio ","66 Reg - ",-31.37468,-64.07321
"C0970","Camino Montecristo",9999,"Km 8,5","66 Reg - ",-31.37562,-64.07724
"C0971","Camino Montecristo",9999,"Kilometro 7.5","66 Reg - ",-31.37661,-64.08158
"C0972","Camino Montecristo",6500,"Km 7","66 Reg - ",-31.37887,-64.09111
"C0973","Camino Montecristo",6300,"Kilometro 6","66 Reg - ",-31.37962,-64.09441
"C0974","Camino Montecristo",6150,"Km 6,5","66 Reg - ",-31.38025,-64.09707
"C0975","Camino Montecristo",6000,"Km 6 ,3","66 Reg - ",-31.38063,-64.09868
"C0976","Malvinas",5700,"Km 6","66 Reg - ",-31.38127,-64.10144
"C0977","Malvinas",5400,"Puesto de Maza","66 Reg - ",-31.38232,-64.10597
"C0978","Malvinas",5300,"km 5,5","66 Reg - ",-31.38284,-64.10824
"C0979","Malvinas",5200,"Puesto de Masa y  Las Quintas","66 Reg - ",-31.38333,-64.11032
"C0980","Malvinas",5050,"Frente La Virginia","66 Reg - ",-31.38395,-64.11297
"C0981","Malvinas",4700,"Las Quintas y Las Toscas","66 Reg - ",-31.38506,-64.11769
"C0982","Malvinas",3500,"Las Gredas y Circunvalacion","66 Reg - ",-31.38668,-64.12465
"C0983","Malvinas",3300,"Circunvalacion y Condarco","66 Reg - ",-31.3875,-64.12808
"C0984","Malvinas",3345,"Clariac y Mesa y Castro","66 Reg - ",-31.38805,-64.13043
"C0986","Alsina",1794,"Carassa y Gil de Taboada y Lemos","60 Reg - 65 Reg - 66 Reg - ",-31.38802,-64.13338
"C0988","Isasmendi",2600,"Wilson y Heroes de Vilcapugio","66 Reg - ",-31.38545,-64.13614
"C0989","Homero",1818,"Domingo Echauri y Gil de Taboada y Lemos","66 Reg - ",-31.38685,-64.13722
"C0990","Homero",1600,"Correa de Lemos y Malvians","66 Reg - ",-31.38928,-64.1372
"C0991","Malvinas",2305,"Celestino Vidal y Pedro de Ledesma","60 Ida - 66 Reg - ",-31.39043,-64.1406
"C0993","Malvinas",1965,"Victor Manuel III y Chilavert","60 Ida - 66 Reg - ",-31.39157,-64.14549
"C0996","Patria",1515,"Bulnes y Suipacha","66 Reg - ",-31.39726,-64.16194
"C0999","Malvinas",1230,"Carlos III y Juan XXIII","60 Ida - 66 Reg - ",-31.39443,-64.15576
"C1000","Patria",1276,"Cochabamba y Charcas","66 Reg - ",-31.39956,-64.16151
"C1001","Patria",1015,"Buchardo y Juan de Garay","66 Reg - ",-31.40224,-64.1605
"C1002","Patria",715,"Rincon y Libertad","66 Reg - ",-31.4054,-64.15933
"C1003","Patria",561,"Oncativo y Sarmiento","66 Reg - ",-31.40723,-64.15867
"C1004","Sarmiento",1911,"Patria y Mejico","65 Ida - 66 Reg - ",-31.40852,-64.1594
"C1005","Sarmiento",1759,"Araoz Lamadrid y Martin de Guemes","65 Ida - 66 Reg - ",-31.40908,-64.16151
"C1006","Sarmiento",1524,"Deheza y Roma","65 Ida - 66 Reg - ",-31.40979,-64.16424
"C1013","Humberto Primo",760,"Fragueiro y Urquiza","14 Reg - 17 Reg - ",-31.40704,-64.19197
"C1014","Avellaneda",359,"La Rioja y Santa Rosa","10 Reg - 11 Ida - 12 Reg - 13 Reg - 14 Ida - 15 Ida - 17 Ida - 19 Reg - D10 Reg - ",-31.40823,-64.1947
"C1015","Colon",717,"Urquiza y Fragueiro","12 Reg - 15 Ida - ",-31.41063,-64.19325
"C1017","Colon",111,"Gral. Paz y Rivera Indarte","61 Reg - 64 Reg - 16 Ida - 66 Ida",-31.41321,-64.18497
"C1018","Olmos",263,"Alvear y Maipu","61 Reg - 62 Reg - ",-31.41479,-64.18018
"C1021","Illia",454,"Obispo Salguero y Parana","10 Reg - 12 Reg - 17 Ida - ",-31.42252,-64.1802
"C1024","Sabattini",500,"Frente A.C.A.","10 Reg - 11 Ida - 12 Reg - 14 Ida - 17 Ida - ",-31.42742,-64.17216
"C1068","Chacabuco",817,"Plaza España y Derqui","67 Ida - ",-31.42722,-64.18432
"C1069","Chacabuco",556,"San Lorenzo y Rondeau","67 Ida - 13 Ida - 18 Reg - 19 Ida - D10 Ida - ",-31.4242,-64.18304
"C1074","Paso de los Andes",270,"Caseros y Duarte Quiros","60 Ida - 62 Ida - 67 Ida - ",-31.41464,-64.20006
"C1075","Paso de los Andes",535,"Montevideo y Aguilar","60 Ida - 62 Ida - 67 Ida - ",-31.41832,-64.20133
"C1076","Paso de los Andes",832,"Laprida y Achaval Rodriguez","67 Ida - ",-31.42088,-64.20228
"C1080","Sol de Mayo",1086,"Pueyrredon y Peredo","67 Ida - ",-31.4215,-64.21174
"C1081","Peredo",2176,"Oca¤a y Haedo","67 Ida - ",-31.42134722,-64.21445
"C1082","Peredo",2350,"Sipe y Punta Lara","67 Ida - ",-31.42088,-64.21646
"C1083","Julian Aguirre",2400,"Punta Lara y Vieytes","67 Ida - ",-31.42301,-64.21723
"C1084","Julian Aguirre",2520,"Olegario Correa y Echeverria","67 Ida - ",-31.42225,-64.2191
"C1085","Julian Aguirre",2640,"Gilardi y Padre Lozano","67 Ida - ",-31.4219,-64.22093
"C1086","Julian Aguirre",2750,"Blamey Lafore y Alte. Brown","67 Ida - ",-31.42171,-64.22198
"C1087","Julian Aguirre",2890,"Espora y Leon Pinelo","67 Ida - ",-31.42125,-64.2242
"C1088","Leon Pinelo",1100,"Ricardo Wagner y Peredo","67 Ida - ",-31.41972,-64.22451
"C1089","Peredo",3100,"Schubert y Maestro Vidal","67 Ida - ",-31.41892,-64.22663
"C1090","Peredo",3296,"Maldonado y Los Platanos","67 Ida - ",-31.41838,-64.22946
"C1091","Albeniz",3300,"Los Platanos y Miguel Carcano","67 Ida - ",-31.41924,-64.22997
"C1092","Albeniz",3510,"Gaona y Felix Paz","67 Ida - ",-31.41903,-64.23176
"C1093","Albeniz",3678,"Ignacio Warnes y Gurruchaga","67 Ida - ",-31.41876,-64.23323
"C1094","Gauna",1208,"Albeniz y Verdi","67 Ida - ",-31.41952,-64.23473
"C1095","Gauna",1286,"Jose Verdi y Pascual de Rogatis","67 Ida - ",-31.42102,-64.23513
"C1096","Warnes",1384,"Descalzi y Luis Agote","67 Ida - ",-31.42255,-64.23455
"C1097","Iseas",1428,"Luis de Hoyos y Iramain","62 Ida - 67 Ida - ",-31.42308,-64.23605
"C1098","Iseas",1500,"Jacobo Golf y Rodrigo Pereyra","62 Ida - 67 Ida - ",-31.42374,-64.23683
"C1100","Maria Curie",1574,"Jose Fierro y Ñuflo de Chavez","67 Ida - ",-31.42534,-64.23851
"C1101","Maria Curie",1618,"Uriburu y Williams","67 Ida - ",-31.42584,-64.23861
"C1102","Williams",4176,"Fournier y Roque Arias","67 Ida - ",-31.426388,-64.24075
"C1103","Agustin Roque Arias",1696,"Aviador Almonacid y Felix de Zuñiga","67 Ida - ",-31.42787,-64.24147
"C1104","Agustin Roque Arias",1785,"Gonzalez Albarracin y Camilo Iseño","67 Ida - ",-31.42981,-64.24198
"C1105","Agustin Roque Arias",1850,"Aviador Zanni y la Misma","67 Ida - ",-31.43127,-64.24237
"C1106","Fuerza Aerea",4300,"Aviador Camilotti y Aviador Richardson","60 Ida - 65 Ida - 67 Ida - B61 Ida - ",-31.43237,-64.2438
"C1107","Fuerza Aerea",4570,"Aviador Abel y Aviador  Kingsley","67 Ida - B61 Ida -",-31.43252,-64.24608
"C1108","Fuerza Aerea",4894,"Aviador Mira y Aviador Locatelli","67 Ida - B61 Ida -",-31.43278,-64.25008
"C1109","Fuerza Aerea",5200,"Escuela de Suboficiales","67 Ida - B61 Ida -",-31.43307,-64.25555
"C1110","Alto Alegre",2070,"a 30 metros de Fuerza Aerea","67 Ida - B61 Ida -",-31.43331,-64.26397
"C1111","Alto Alegre",1696,"Candelaria y Aviador Almonacid","67 Ida - B61 Ida -",-31.42929,-64.26391
"C1112","Alto Alegre",1600,"Aviador Almonacid y Carahue","67 Ida - B61 Ida -",-31.42721,-64.2639
"C1113","Recalde",6294,"Alto Alegre y Asia","67 Ida - ",-31.42665,-64.26644
"C1114","Rio Yuspe",1622,"Recalde y","67 Ida - ",-31.42707,-64.26839
"C1115","Rio Yuspe",1672,"Recalde y Sin Datos","67 Ida - ",-31.42808,-64.26835
"C1116","Rio Yuspe",9999,"Esquina Calle 53","67 Ida - ",-31.4301,-64.26837
"C1117","Calle 4",9999,"Esquina 52","67 Ida - ",-31.43113,-64.27057
"C1118","Calle 52",9999,"Esquina 5","67 Ida - ",-31.43184,-64.27108
"C1119","Calle 5",9999,"Esquina 51","67 Ida - ",-31.432951,-64.274602
"C1120","Principal Esc.Aviacion",9999,"51 y Fuerza Aerea","67 Ida - ",-31.434056,-64.274602
"C1121","10 de Agosto",9999,"Gomez y Zanettini","67 Ida - ",-31.437579,-64.274547
"C1122","10 de Agosto",9999,"Gomez y Zanettini","67 Ida - ",-31.43184,-64.27108
"C1123","Lateral Esc.Aviacion",9999,"Frente Escuela de Aviación","67 Ida - ",-31.439178,-64.272165
"C1124","Lateral Esc.Aviacion",9999,"Llegando a la Escuela de Aviación","67 Reg - ",-31.44125,-64.26852
"C1125","Lateral Esc.Aviacion",9999,"Frente a la Escuela de Aviación","67 Reg - ",-31.44079,-64.26947
"C1126","Lateral Esc.Aviacion",9999,"Llegando a la Escuela de Aviación","67 Reg - ",-31.43991,-64.27091
"C1127","Principal Esc.Aviacion",9999,"Llegando a la Escuela de Aviación","67 Reg - ",-31.437579,-64.274407
"C1128","Principal Esc.Aviacion",9999,"Fuerza Aerea y 51","67 Reg - ",-31.4322957,-64.273615
"C1129","Calle 51",9999,"Frente Centro Civico","67 Reg - ",-31.43991,-64.27091
"C1130","Calle 51",9999,"Esquina con 4","67 Reg - ",-31.43279,-64.27108
"C1131","Calle 4",9999,"Esquina con 53","67 Reg - ",-31.43128,-64.2705
"C1132","Calle 53",9999,"Esquina con Rio Yuspe","67 Reg - ",-31.43082,-64.26895
"C1133","Rio Yuspe",1675,"Aviador Almonacid y Candelaria ","67 Reg - ",-31.42873,-64.26832
"C1134","Rio Yuspe",9999,"Esquina con Recalde","67 Reg - ",-31.42669,-64.26831
"C1135","Recalde",6270,"Asia y Sin Datos","67 Reg - ",-31.42668,-64.26605
"C1136","Alto Alegre",1604,"Recalde y Aviador Almonacid","67 Reg - ",-31.42669,-64.26436
"C1137","Alto Alegre",1696,"Aviador Almonacid y Candelaria","67 Reg - B61 Reg -",-31.42892,-64.2639
"C1138","Fuerza Aerea",6000,"Frente Lockheed Martin","67 Reg - B61 Reg -",-31.43365,-64.26396
"C1139","Fuerza Aerea",5200,"Frente Salida Escuela de Suboficiales","67 Reg - B61 Reg -",-31.43335,-64.25648
"C1140","Fuerza Aerea",4927,"Circunvalacion y Aviador Locatelli","67 Reg - B61 Reg -",-31.433,-64.2507
"C1141","Fuerza Aerea",4700,"Aviador Mira y Aviador Petirossi","67 Reg - B61 Reg -",-31.43283,-64.2484
"C1142","Fuerza Aerea",4545,"Aviador Kingsley y Aviador Abel","60 Reg - 65 Reg - 67 Reg - B61 Reg -",-31.43272,-64.2467
"C1144","Agustin Roque Arias",1808,"Aviador Zanni y Camilo Isleño","67 Reg - ",-31.43063,-64.24215
"C1145","Agustin Roque Arias",1715,"Gonzalez Albarracin y Felix de Zuñiga","67 Reg - ",-31.4288,-64.24166
"C1146","Agustin Roque Arias",1631,"Aviador Almonacid y Williams","67 Reg - ",-31.4269,-64.24116
"C1147","Williams",4026,"Fournier y Maria Curie","62 Reg - 67 Reg - ",-31.4266,-64.23944
"C1148","Maria Curie",1579,"Arenales Uriburu y Ñuflo de Chavez","67 Reg - ",-31.42578,-64.23855
"C1149","Iseas",1529,"Jose Manuel Fierro y Alberto Alcorta","67 Reg - ",-31.42491,-64.23818
"C1151","Iseas",1403,"Luis de Hoyos y Luis Agote","62 Reg - 67 Reg - ",-31.42292,-64.23574
"C1152","Warnes",1388,"Nicolas Descalzi y Pascual de Rogatis","67 Reg - ",-31.4225,-64.23448
"C1153","Pascual de Rogatis",3742,"Gurruchaga y Gauna","67 Reg - ",-31.42128,-64.23487
"C1154","Gauna",1208,"Jorge Verdi y Albeniz","67 Reg - ",-31.41943,-64.23467
"C1155","Albeniz",3721,"Gauna y Gurruchaga","67 Reg - ",-31.41858,-64.23425
"C1156","Albeniz",3617,"Warnes y Felix Paz","67 Reg - ",-31.4188,-64.23315
"C1157","Albeniz",3300,"Miguel Carcano y Los Platanos","67 Reg - ",-31.41932,-64.2305
"C1158","Los Platanos",1228,"Albeniz y Verdi","67 Reg - ",-31.42043,-64.23027
"C1159","Verdi",3200,"Maldonado y Comechingones","67 Reg - ",-31.42125,-64.22876
"C1160","Verdi",3075,"Maestro Vidal y Schubert","67 Reg - ",-31.4212,-64.22771
"C1161","Verdi",2907,"Enrique Granados y Leon Pinelo","67 Reg - ",-31.4216,-64.22553
"C1162","Verdi",2805,"Leon Pinelo y Espora","67 Reg - ",-31.42201,-64.22342
"C1163","Ceballos",2750,"Espora y Alte. Brown","67 Reg - ",-31.42285,-64.22312
