stop_id,stop_calle,stop_numero,stop_frente,stop_esquina,stop_entre_a,stop_entre_b,stop_lat,stop_lon
4297,Gaspar de Medina,533,,,Herrera y Guzman,Tomás de Irobi,-31.36828645374084,-64.2012389938803
4296,Suarez de Figueroa,184,,,Alonzo de Cámara,Gaspar de Medina,-31.36746628696493,-64.20237859010798
4291,Soldado Ruiz,2094,,,Centenario,Agustín Patiño,-31.38410384137662,-64.20075458786873
4290,Amado Nervo,479,,,Colombres,Soldado Ruiz,-31.38586852543189,-64.19991505299531
4293,Los Granaderos,2098,,,Platon,Gongora,-31.38090394006674,-64.20095466941838
4292,Agustín Patiño,686,,,Pinzon,Cerrito,-31.38313422021623,-64.19900384008082
4695,Ituzaingó,484,,,Illia,Rondeau,-31.42226955375664,-64.18368987032632
4694,San Juan,55,,,Obispo Trejo,Independencia,-31.4207799874143,-64.18679261634979
4749,Fermín Martín,7905,,,Oscar Cabalén,Juan Bejanele,-31.33170517760351,-64.24672640224703
4748,Meluzardi,6252,,,Juan Galvez,Fermín Martín,-31.32991098947891,-64.24649356083897
4742,Calle 5,,,Calle 13,Calle 14,Calle 13,-31.32412423455919,-64.24302964801936
4741,Calle 14,,,Calle 6,Calle 7,Calle 6,-31.32562495067579,-64.24271272239899
4740,Calle 14,,,Calle 8,Calle 9,Calle 8,-31.32862727435957,-64.24272572830297
4747,Meluzardi,6096,,,Parmigiani,Cassoulet,-31.32996059142168,-64.24441546385452
4745,Calle 13,,,Calle 9,Calle 8,Calle 9,-31.32801459740105,-64.24343718347365
4744,Calle 13,,,Calle 7,Calle 6,Calle 7,-31.32562963261558,-64.2434466175451
4697,Belardinelli,2911,,,Cruz Roja Argentina,Javier Díaz,-31.44374242317485,-64.1935377600903
4696,Ituzaingó,760,,,Obispo Oro,Derqui,-31.42587598277019,-64.18523567237813
4608,O´higgins,4080,,,Celso Barrios,Publica,-31.4419515473274,-64.16885403531927
4609,O´higgins,4294,,,Azcona,Claveria,-31.44396868483943,-64.16882138604211
4606,O´higgins,3560,,,Calmayo,Catriel,-31.43757537916737,-64.1688510552164
4607,O´higgins,3839,,,Murgias,Richieri,-31.44027422200393,-64.16882858146984
4604,O´higgins,3276,,,Tomas lawson,Copina,-31.4337394255918,-64.16952740753744
4605,O´higgins,3436,,,Los Hornillos,Espinosa,-31.43545092800689,-64.16891594114526
4602,O´higgins,2982,,,Chascomus,Javier Diaz,-31.42482146295279,-64.17169115287385
4603,O´higgins,3140,,Olimpia,Tanti,Olimpia,-31.42705136483673,-64.16958810820681
4600,O´higgins,2732,,,Malagueño,Tandil,-31.41780996076236,-64.1761933992025
4601,O´higgins,2836,,,Baradero,Cañuelas,-31.42279334878472,-64.17464484506867
4518,Celiz de Quiroga,396,,,Monseñor Pablo Cabrera,Perez Correa,-31.36138929087534,-64.2024818422885
4519,Perez Correa,278,,,Celiz de Quiroga ,Diego Diaz,-31.36236487903928,-64.20132669656867
4512,Haya de la Torre,,,Escuela de Enfermeria,Valparaiso,Enrique Barros,-31.4388192947551,-64.18705429134975
4513,Pedro Cavia,4294,,,Fray Luis Beltrán,Cesar Carrizo,-31.36508367247715,-64.20940365545074
4510,Nores Martinez,3029,,, Av Talleres,Javier Diaz,-31.44683549168525,-64.18287629620188
4511,Calle lateral DASPU,,,,Nores Martinez,Valparaiso,-31.43886463720774,-64.18537235972339
4516,Lascano Colodrero,2531,,,Genova,Monseñor Pablo Cabrera,-31.36421350064397,-64.20504161812963
4517,Celiz de Quiroga,310,,,Monseñor Pablo Cabrera,Perez Correa,-31.36238076014232,-64.20378323451672
4514,Pedro Cavia,4396,,,Cesar Carrizo,Lascano Colodrero,-31.36369203433821,-64.20912271425834
4515,Lascano Colodrero,2707,,,Casariego,Hugo Miatelo,-31.3638592302967,-64.20752762325695
5288,Agustin Garzon,5116,,,Cangallo,Callao,-31.42750765967928,-64.1198573638497
5281,Cangallo,756,,,French,Mateu,-31.41831373540677,-64.11928731133081
5280,Lemos,5192,,,Martin de Gainza,Cangallo,-31.41624908124713,-64.12020596898422
5283,Cangallo,1184,,,Lopez y Planes,EE.UU,-31.42322520270346,-64.11925970760292
5282,Cangallo,966,,,Obispo Maldonado,Argandoña,-31.4210663076874,-64.11928291649616
5285,Alejo Bruix,5278,,,Cangallo,Celada,-31.42652313835063,-64.1186256877832
5284,Cangallo,1374,,,San Jeronimo,Entre Rios,-31.42514463663605,-64.11923387368788
5286,Boedo,1590,,,Alejo Bruix,Agustin Garzon,-31.42694927665522,-64.11700920160314
5049,Colón,1780,,,Santa Fé,Chaco,-31.40810501105731,-64.20176745208673
5048,Colón,1188,,,Mendoza,Cnel Olmedo,-31.40891323478099,-64.1990153596589
5047,Rodriguez Peña,125,,,9 de Julio ,Colón,-31.41062520697219,-64.19689457075316
5046,27 de Abril,942,,,San José de Calazanz,Mariano Moreno,-31.41342030789523,-64.19703265581192
5045,27 de Abril,582,,,Marcelo T de Alvear,Arturo Mateo Bas,-31.41489362747503,-64.19211035647511
5044,27 de Abril,245,,,Velez Sarsfield,Belgrano,-31.41617617985153,-64.18769013518775
5043,San Jerónimo,30,,,Buenos Aires,Independencia,-31.41731099482862,-64.18362618564034
4996,27 de Abril,1128,,,Paso de los Andes ,Paraguay,-31.41256778505716,-64.19993201531327
4997,Coronel Olmedo,75,,,Dean Funes,9 de Julio,-31.41067324020632,-64.19995241704865
4994,27 de Abril,436,,,Ayacucho,Marcelo t de Alvear,-31.41539520976169,-64.19026989106247
4995,27 de Abril,725,,,Corro,Artigas,-31.41419059386626,-64.19444186866681
4992,San Jeronimo,82,,,Bs As,Independencia,-31.41728304713991,-64.183580820776
4993,27 de Abril,142,,,Obispo trejo,Velez Sarsfield,-31.41652614574963,-64.18629736723706
4990,Chacabuco,,744,,Derqui,Obispo Oro,-31.42622718209434,-64.18386855284362
4991,Chacabuco,,470,,Rondeau,Illia,-31.42262463266606,-64.18230169719828
4998,Santa Fé,366,,,Santa Rosa,La Rioja,-31.40683837030973,-64.19995477533779
4999,Santa Fé,825,,,Mariano Benitez,Dumesnil,-31.40211257823431,-64.19789479373112
5461,Igualdad,4166,,,Paula Monyal y Fornes,Oñate,-31.39342920231345,-64.2319076927686
5460,Igualdad,3896,,,Clodomiro Arzac,Manuel Corvalan,-31.39426772617648,-64.23024132991047
5463,Igualdad,4444,,Marino,Juan de Morales,Baltazar de Avila,-31.39174620223483,-64.23574278909496
5462,Igualdad,4294,,,Oñate,Sgda Flia,-31.39269432418505,-64.23301393403166
5465,Igualdad,4782,,Domingo Irós,Victoria,Domingo Irós,-31.39056021219445,-64.23911896519961
5464,Igualdad,4622,,,Porto y Mariño,Victoria,-31.39100126972641,-64.23790081151785
5467,Boulogne Sur Mer,608,,,Lavalle,Tablada,-31.39027315391616,-64.24308790461863
5466,Igualdad,4974,,,Velez Mariconde,Boulegne Sur Mer,-31.38950410023335,-64.24213741972858
5469,Boulogne Sur Mer,440,,,La Rioja,Humberto Primo,-31.39159675674145,-64.24362093723
5468,Boulogne Sur Mer,510,,,Obligado,Humberto Primo,-31.39118452391281,-64.24350055456348
5267,Martin Cartechini,924,,,Argandoña,Obispo Maldonado,-31.42182236919509,-64.13342811127715
5266,Martin Cartechini,1117,,,EE.UU,Lopez y Planes,-31.42303984523676,-64.13340653829007
5265,Obispo Castellano,1115,,,San Jeronimo,EE.UU,-31.42359665320783,-64.14036686605736
5264,San Jeronimo,3190,,,Ignacio Gorriti,Diego de Torres,-31.42387226359603,-64.14361792341309
5263,San Jeronimo,2988,,,Tristan Narvaja,Ramon Ocampo,-31.42368871794627,-64.14601132271028
5262,San Jeronimo,2724,,,Juan Rodriguez,Ambrosio Funes,-31.42341744309868,-64.14890737124144
5261,San Jeronimo,2494,,,San Alberto,Yapeyu,-31.42314331882949,-64.15205198517889
5260,San Jeronimo,2326,,,San Alberto,Tejedor,-31.42296877951694,-64.15378834484044
5269,Pasaje Saenz Peña,4185,,,Rio Primero,Rio Segundo,-31.41881026971239,-64.13342312959051
4198,Bs As,2984,,,Av La Voz del Interior,Los Latinos,-31.33881338646918,-64.21192775462956
4199,Bs As,3212,,,Av La Voz del Interior,Los Latinos,-31.33881798812006,-64.21389743469165
4196,Bv Rivadavia,2863,,,Berritella,Av La Voz del Interior,-31.33673955255177,-64.20802372861999
4197,Bs As,2834,,,Av La Voz del Interior,Los Latinos,-31.33878818006904,-64.20859706994327
4194,Bv Rivadavia,3154,,,Berritella,Av La Voz del Interior,-31.33677063753424,-64.21172420078858
4195,Bv Rivadavia,2863,,,Berritella,Av La Voz del Interior,-31.33676250164064,-64.20822202318561
4192,Los Latinos,6985,,,Bs Aires,Rivadavia,-31.33688407500899,-64.21611335089455
4193,Bv Rivadavia,3311,,,Los Latinos,Berritella,-31.33673028029211,-64.21382965133256
4190,Los Latinos,6382,,,Los Alamanes,Los Calabreses,-31.34158844085327,-64.21610795640133
4191,Los Latinos,6783,,,Santa Catalina,Bs Aires,-31.33894543023373,-64.21612058083954
5670,Belardinelli,3654,,,Leonismo Argentino,Vazquez Maceda,-31.45335376820772,-64.19521392701121
4358,Baravino,4805,,Azor Grimaut,Orozco,Azor Grimaut,-31.35852662316332,-64.21299401873077
4359,Baravino,4711,,Manuel Carles,Azor Grimaut,Manuel Carles,-31.35962775516396,-64.21321339870366
5677,Florencio Parravicini,3532,,Alejandra Pizernick,,,-31.36827589365587,-64.15982380112949
4356,Baravino,4982,,Betinotti,,,-31.35617680339194,-64.21258167982337
4677,Martin Gil,4380,,,Olea,Cardeñoza,-31.35655783234404,-64.23919861852434
4676,Padre Claret,4787,,,Cardeñoza,Olea,-31.35429820204254,-64.23761326041516
4675,Padre Claret,4985,,,Cardeñoza,Olea,-31.35309539128721,-64.23726682279836
4674,Padre Claret,5208,,,Boule,Soler,-31.35169906418577,-64.23696906599548
4673,Padre Claret,5601,,,De los Extremeños,Turíng,-31.3502050587949,-64.23671235948724
4672,Padre Claret,5875,,,De los Hungaros,De los Extremeños,-31.34703262095455,-64.23600729100903
4907,Ingreso a Villa Angelelli 2,7890,,,,,-31.50514403663705,-64.19072264492718
4670,Padre Claret,6133,,De los Hungaros,De los Alemanes,De los Hungaros,-31.34431590036509,-64.23554575786795
4776,Cerro Colorado,3390,,,Copnna ,Los Hornillos,-31.45191134800724,-64.16510525133894
4777,Los Hornillos,2390,,,Altautina,Caminiaga,-31.45253172886346,-64.16419962939393
4774,Altautina,3146,,,Pigue,Olimpia,-31.44868008224376,-64.16481623291705
4775,Cerro Colorado,3243,,,Pampayasta,Olaen,-31.44996721567004,-64.16514640369805
4772,Altautina,2950,,,Baradero,Chascomus,-31.4455215250985,-64.16478783423773
4773,Altautina,3038,,,Javier Diaz,Azul,-31.32412198249706,-64.24318005479611
4770,Manuel Oribe,2658,,,Cuidad del Barco,Curupaity,-31.37358207164325,-64.20875520257574
4771,Manuel Oribe,2509,,,Talavera de Madrid,Monseñor Pablo Cabrera,-31.37383094341613,-64.20730001682603
4778,Suarez de Figueroa,925,,,Gaspar de Quevedo,Juan de Barrientos,-31.35798949304351,-64.189888499206
4779,Rodriguez de Ruescas,592,,Tomás de Irobi,Herrera y Guzmán,Tomás de Irobi,-31.3596769030037,-64.18952519612188
4888,Ing Villa Angeleli 1,7470,,,,,-31.50009906582192,-64.18978941086309
4889,Ent a Villa Angeleli 2,7890,,,,,-31.50505809111174,-64.19030183696921
4619,O´higgins,4725,,,Rafael de la Luz,Altamirano,-31.4664361017607,-64.168597439553
4618,O´higgins,4472,,,Orozco,Lizarraga,-31.46491330432251,-64.16887764993596
4611,O´higgins,4725,,,Rafael de la Luz,Altamirano,-31.44861108262809,-64.16886049350113
4610,O´higgins,4472,,,Orozco,Lizarraga,-31.44587304945466,-64.16886309645456
4613,O´higgins,3436,,,Los Hornillos,Espinosa,-31.45196131367122,-64.16861456763141
4612,O´higgins,3276,,,Tomas lawson,Copina,-31.45102999361835,-64.16888062299566
4615,O´higgins,3839,,,Murgias,Richieri,-31.45780041679179,-64.1688678445556
4614,O´higgins,3560,,,Calmayo,Catriel,-31.4549244156886,-64.16888818710095
4617,O´higgins,4294,,,Azcona,Claveria,-31.4630349786435,-64.16882547733552
4616,O´higgins,4080,,,Celso Barrios,Publica,-31.46045561538665,-64.16885177325912
5069,Colón,6000,,Torres Gama,Pública,Cárcano,-31.39490453017857,-64.26397633218686
5068,Colón,5900,,Wall Mart,Pasco,Pública,-31.39421525268787,-64.26028348139153
4505,Valparaiso,3802,,,Celso Barrios,Elías Yofre,-31.45684819668682,-64.18663259218329
4504,Valparaiso,3983,,,29 de Mayo,Celso Barrios,-31.45889711076176,-64.18664196568426
4507,Valparaiso,3363,,,Luis María Drago,Elías Yofre,-31.45153931919195,-64.18665963991606
4506,Valparaiso,3587,,,Luis María Drago,Elías Yofre,-31.45462922495273,-64.18659019023166
4501,Valparaiso,4503,,,Colectora Norte Circunv.,29 de Mayo,-31.46491291091369,-64.18670159017572
4500,Valparaiso,4815,,Colectora Sur Circunv.,Igarzabal,Colectora Sur Circunv.,-31.47058853293529,-64.18815625735448
4503,Valparaiso,4251,,Tejas del sur,29 de Mayo,Celso Barrios,-31.46175654191124,-64.1866372893903
4502,Valparaiso,4421,,Barrancas del Sur,29 de Mayo,Celso Barrios,-31.46355852589285,-64.18667129560902
4509,Nores Martinez,3213,,Talleres,Elías Yofre, Av Talleres,-31.4495220048401,-64.18290856758254
4508,Elías Yofre,805,,,Valparaiso,Podesta Costa,-31.45091092353561,-64.18500110611397
5078,Costamagna,6800,,Mahatma Ghandi,Fagnano,Mahatma Ghandi,-31.38666627678481,-64.26961419442893
5079,Mahatma Ghandi,400,,Orzali,Guerra,Orzali,-31.38475000810157,-64.26918318916562
5072,Mahatma Ghandi,50,,,Ejército Argentino,Pagliere,-31.39138243849632,-64.26935028326048
5073,Mahatma Ghandi,170,,,Pagliere,Ardizone,-31.3897627380582,-64.26935169399884
5070,Colón,6400,,Rotonda Tropezón,,,-31.39456334969107,-64.2673667230923
5071,Ejército Argentino,6500,,Barrio Militar,Cárcano,Mahatma Ghandi,-31.39455647858497,-64.26909957894537
5076,Costamagna,7000,,,Cagliero,Vespignani,-31.38648912303305,-64.27297340432087
5077,Costamagna,6900,,Fagnano,Vespignani,Fagnano,-31.3866260257641,-64.27148503763189
5074,Ardizone,6894,,,Mahatma Ghandi,Fagnano,-31.38818359916612,-64.27098209286999
5075,Ardizone,7035,,,Cagliero,Vespignani,-31.38770576997327,-64.27432075747308
4981,Tristán de Tejeda,570,,,Suarez de Figueroa,Tomás de Irobi,-31.36171454819304,-64.1932897540111
4980,Alonzo de Ubeda,490,,Suarez de Figueroa,Pablo Guzman,Suarez de Figueroa,-31.36215440317227,-64.19568657881659
4983,Gaspar de Quevedo,469,,,Tomás de Irobi,Muiguel de Mojica,-31.35796412111176,-64.18834867461541
4982,Cno San Carlos,5165,,,,,-31.47519835729081,-64.16893039617075
4985,Richieri,4183,,,Ramon Villafañe,Lescano Ceballos,-31.46288179964185,-64.16421709963394
4984,Onofrio Palamara,2743,,,Manuel Reyna,Richieri,-31.46428096329345,-64.16193805075702
4987,Elias Yofre,1231,,,Richieri,Ignacio Garzon,-31.45081651572941,-64.1776346637519
4986,Richieri,4117,,,Henri Aran,Lopez Cabrera,-31.46183542136477,-64.16525585353737
4989,Hipólito Irigoyen,631,,,Thays,Plaza España,-31.42984792366788,-64.18391127661548
4988,Elias Yofre,1015,,,Patiño,Mal Paso,-31.45075460901061,-64.1807874571809
5380,Tinogasta,5868,,,Tulumba,Jose Aycardoz,-31.43724987143355,-64.11023168354235
5381,Jose Aycardoz,2307,,,Talacasto,Medrano,-31.43523264633366,-64.10996408883257
5382,Medrano,6189,,,Zamudio,Publica,-31.4351119107194,-64.10819562335965
5383,Publica,,,Publica,,,-31.43421197637088,-64.10798463520972
5384,Publica,,,Publica,,,-31.43315293504871,-64.10800250480328
5385,Publica,,,Publica,,,-31.43104108023553,-64.10800977563484
5386,Publica,,,Publica,,,-31.43143065092558,-64.10793439830893
5387,Publica,,,Publica,,,-31.43293753857265,-64.10812294516579
5388,Publica,,,Publica,,,-31.43400920215916,-64.10811723804893
5389,Publica,,,Medrano,,,-31.43493436323649,-64.10810541174973
5498,Boedo,1627,,Agustín Garzón,Corrientes,Agustín Garzón,-31.42760427903585,-64.11680159616353
5499,Agustín Garzón,5524,,,Almagro,Lola Mora,-31.42739589129802,-64.11483742827433
5494,Medrano,5234,,,Cangallo,Zelada,-31.43526743896553,-64.11821609240364
5495,Medrano,5392,,Boedo,Zelada,Boedo,-31.43524223554759,-64.11692868129887
5496,Boedo,2109,,Arroyo,Serrezuela,Arroyo,-31.43319675066241,-64.11677030076389
5497,Boedo,1925,,,Ariza,Rosales,-31.43093706473378,-64.11676908826409
5490,12 de Octubre,2229,,,Pedro Zanni,Enfermera Clermont,-31.39929353225997,-64.20912340991626
5491,Enfermera Clermont,617,,,Igualdad ,La Tablada,-31.40113185586952,-64.20975553924488
5492,Enfermera Clermont,415,,,Humberto Primo,La rioja,-31.40310146751969,-64.2106101882013
5493,Medrano,5084,,,Mario Bravo,Callao,-31.43532645489163,-64.12069090922601
5252,Rosario de Santa Fe,1078,,,Paso ,San Nicolas,-31.41669799966485,-64.16802657623253
5253,Rosario de Santa Fe,1289,,,Manuel Dorrego,Posadas,-31.41604926261055,-64.16572628914231
5250,Ortiz de Ocampo,121,,,24 de Setiembre,25 de Mayo,-31.41650126375333,-64.17295486788964
5251,Rosario de Santa Fe,872,,,Leon Morras,Bahia Blanca,-31.41741456740636,-64.17054102612704
5256,Aljandro Carbo,1795,,,Republica Dominicana,Copiapo,-31.41761449135861,-64.1595745343625
5257,Obispo Maldonado,2066,,,Costanera,Pellegrini,-31.41833108696738,-64.15666505872626
5254,Juan Larrea,1512,,,Salto ,Pasaje Perales,-31.41588271032028,-64.16253639624203
5255,Juan Larrea,1516,,,Asuncion,Republica Dominicana,-31.41632018757647,-64.16015409612649
5258,Pellegrini,1050,,,Argandoña,Lopez y Planes,-31.41993924801668,-64.15644126200864
5259,San Jeronimo,2156,,,Bernardo de Irigoyen,Pelegrini,-31.42275061026645,-64.15605060425942
4189,Los Latinos,6240,,,Los Alamanes,Los Genoveses,-31.34306451242551,-64.21609913796217
4188,Bv Los Alemanes,2985,,,Av La Voz del Interior,Los Latinos,-31.34318661005131,-64.20946391531857
4181,Monseñor Pablo Cabrera,4226,,,Figueroa,D.Diaz,-31.36672659658313,-64.2048258151165
4180,Monseñor Pablo Cabrera,3980,,,Lopez Correa,Juan Nieto,-31.36983536406763,-64.20543744243949
4183,Monseñor Pablo Cabrera,4780,,,Celiz de Quiroga,Perez correa,-31.3614153853846,-64.20381958934414
4182,Monseñor Pablo Cabrera,4556,,,D.Diaz,Celiz de Quiroga,-31.36370371103004,-64.20430093489357
4185,Av La Voz del Interior,5548,,,Circunvalacion,Los Alamanes,-31.34993084333478,-64.20338452264195
4184,Monseñor Pablo Cabrera,5000,,,Acevedo,D de Vera,-31.35811144027884,-64.20319044873796
4187,Av La Voz del Interior,6220,,,Circunvalacion,Los Alamanes,-31.34355397032929,-64.20732148635977
4186,Av La Voz del Interior,5950,,,Circunvalacion,Los Alamanes,-31.34631076355349,-64.20570732996431
5663,Minuzzi,,,Fray Bentos,,,-31.46343591752566,-64.1995419460131
5662,Ferreyra de Roca,2711,,,Manuel Reyna,Horacio Juarez,-31.46736219728157,-64.16144436526206
5667,Belardinelli,4067,,,Sancio,Tirol,-31.45815288998842,-64.19652666036555
5666,Belardinelli,4205,,Escalante,Melincue,Escalante,-31.46021918216202,-64.19708141490258
5665,Belardinelli,4311,,,Nasif,Melincue,-31.46146373003321,-64.19743952242858
4347,Ticiano Vecelli,717,,,Peñaloza,El Verones,-31.45952538452652,-64.18983746650315
4346,Benjamin Davalos,3944,,,Rimini,Benatti,-31.45830982567002,-64.19114756136763
4345,Boungarten,584,,,Jose Dulce,Benjamin Davalos,-31.45673506784262,-64.19099245066448
4344,Carlos Bunge,3828,,,Leonismo Argentino,Boungarten,-31.4556194434712,-64.19256208265713
4343,Carlos Bunge,3664,,,Jose Eguiluz,Jose Guardado,-31.45432903489536,-64.19222435768198
4342,Ernesto Bosch,506,,,Obispo Altamira,Carlos Bunge,-31.45277825850211,-64.19148879719404
4341,Obispo Altamira,3394,,,Inschaupe,Drago,-31.45119568849042,-64.19053577141966
4340,Beccar Varela,558,,,Carlos Becu,Altamira,-31.44904139822999,-64.18959675318642
4760,Perazzo,4803,,,El Gaucho,Blanqui,-31.35695291800424,-64.23551710558772
4763,Cardeñoza,4381,,,Gutierrez de la Concha,Obispo Mercadillo,-31.35861117145154,-64.22845840897126
4762,Leopoldo Buteler,4688,,,Lastra y Gordillo,Manuel Cardeñoza,-31.35745841282891,-64.23063067223993
4765,Cardeñoza,3851,,,Virrey del Campo,Bustamante,-31.36160693058374,-64.22420275407035
4764,Cardeñoza,4143,,,Martel de los Ríos,Obispo Clara,-31.35957058971609,-64.22714278211824
4767,Cardeñoza,2815,,,La Hierra,Concepcion Bermejo,-31.368622673363,-64.21384768001026
4766,Cardeñoza,3611,,,Juan Cruz Varela,Cabeza de Vaca,-31.36332607391868,-64.22203779842187
4769,Juan de Rivadeneira,3417,,,Manuel Oribe,Drumond,-31.37287954993984,-64.21037594595892
4768,Juan de Rivadeneira,3715,,,Cardeñoza,Los Pozos,-31.37057831344754,-64.20997551530625
4167,Concep.Arenales,1215,,,Richieri,Genaro Perez,-31.43499662992133,-64.17638354806228
4166,Richieri,2194,,secretaria medio ambiente,Malagueño,Concep.Arenales,-31.43735076739062,-64.17589588780542
4165,Richieri,2405,,,Malagueño,Luis velez,-31.43953978012173,-64.17624919832069
4164,Richieri,,2842,,La estacion,Malagueño,-31.44205217855938,-64.1765576308413
4163,Richieri,2869,,Justiniano Posse,Pedro Parras,Justiniano Posse,-31.44510477464985,-64.17655877647344
4162,Javier Díaz,1327,,,Abreu de Figueroa,Richieri,-31.44665880793104,-64.1760706059034
4161,Javier Díaz,1511,,,Tupac Amarú,Hernando de Lerma,-31.4466686300596,-64.17289534076687
4160,Tupac Amarú,2105,,Tanti,Olimpia,Tanti,-31.44796646878683,-64.17246798529933
4169,Concep.Arenales,965,,Lawn tennis,Paunero,Nores Martinez,-31.43321759800509,-64.18155194168408
4168,Concep.Arenales,991,,,Paunero,Nores Martinez,-31.43416962313344,-64.17892445773427
4570,Av La Voz del Interior,7551,,,Costa Canal,Av del Japon,-31.3148985650641,-64.21404245722319
4571,Av La Voz del Interior,7259,,,Costa Canal,Av del Japon,-31.31549004141773,-64.21824711342795
4572,Av La Voz del Interior,6271,,,Rivadavia,Bs . As,-31.31879135986803,-64.2188293602772
4573,Av La Voz del Interior,6833,,,Rivadavia,Bs . As,-31.32161403541065,-64.2226290292121
4574,Av La Voz del Interior,6530,,,Bs . As,Los Calabreses,-31.31887753059744,-64.21872646893686
4575,Av La Voz del Interior,,,Rotonda ,,,-31.31626077466767,-64.21755628336449
4576,Av La Voz del Interior,8450,,R.A.N.O.,,,-31.3195950640343,-64.21506589376831
4577,Av La Voz del Interior,8190,,,Costa Canal,Av del Japon,-31.3288077042334,-64.21073907551184
4578,Av La Voz del Interior,7551,,,Costa Canal,Av del Japon,-31.33136595042817,-64.21024406105707
4579,Av La Voz del Interior,7259,,,Costa Canal,Av del Japon,-31.33450020170943,-64.20888555760312
5065,Colón,5400,,CPC Colón,Rosillos,Escobar,-31.39630992410871,-64.25203086474635
5064,Colón,5244,,Juan B. De Mena,Bartolomé de Mansilla,Juan B. De Mena,-31.39632287084738,-64.24977232329107
5067,Colón,5760,,,Calutti,Pasco,-31.39460113409902,-64.25735374299056
5066,Colón,5482,,,Humahuaca,Requinoa,-31.39578268021596,-64.25400807308218
5061,Colón,4782,,Domingo Irós,Victoria,Domingo Irós,-31.39590822873431,-64.24151261395754
5060,Colón,4330,,,Sagrada Familia,Morales,-31.39720678147825,-64.2364564224507
5063,Colón,5000,,,Boulogne Sur Mer,Bartolomé de Mansilla,-31.39613846832522,-64.24642639277043
5062,Colón,4850,,Carrefour,Domingo Irós,Boulogne Sur Mer,-31.39599163025231,-64.24348540415912
4880,Valparaiso,5051,,,Ordoñez,Nivoli,-31.47482253537771,-64.18851128859441
4881,Valparaiso,5365,,,Nivoli,Oviedo,-31.4773737942348,-64.18867525753397
4882,Valparaiso,5530,,,Nivoli,25 de Mayo,-31.47237616602131,-64.1886507554791
4883,Valparaiso,6000,,,,,-31.48397648579941,-64.18904255142331
4884,Valparaiso,6200,,,,,-31.48703844261326,-64.18921261277067
4885,Valparaiso,6500,,,,,-31.48974930991284,-64.18938635685167
4886,Valparaiso,6700,,,,,-31.49216600953388,-64.18958256405386
4887,Valparaiso,6900,,,,,-31.49513733501956,-64.18975964751067
4408,Huerta Grande,3107,,Pigue,Olimpia,Pigue,-31.44839456176955,-64.15776745418515
4409,Matanza,3011,,,Chivilcoy,Azul,-31.44737111432617,-64.15674590405615
4404,Cabana,3446,,Sampacho,Moron,Sampacho,-31.45296957022831,-64.15990794407548
4405,Sampacho,2950,,,Moron,Agua de Oro,-31.45320504914198,-64.15874001877351
4406,Huerta Grande,3311,,,Tala Cañada,Copina,-31.45157765335224,-64.15766523229807
4407,Huerta Grande,3210,3224,,Publica B,Pampayasta,-31.45014939673449,-64.15772927953697
4400,Agua de Oro,3126,,,Pigue,Pampayasta,-31.44849102000328,-64.15852068501057
4401,Agua de Oro,3192,,,Pigue,Pampayasta,-31.44961055593907,-64.15849172325665
4402,Agua de Oro,3295,,,Pampayasta,Copina,-31.45085937659571,-64.15854549951845
4403,Publica,2850,,,Agua de Oro,Cabana,-31.45277409625529,-64.15894386663949
4978,Diego Díaz,382,,Perez Correa,Toledo de Pimentel,Perez Correa,-31.36256693655198,-64.20124870414006
4979,Alonzo de Ubeda,396,,Luciano de Figueroa,Espinoza Negrete,Luciano de Figueroa,-31.36097412653405,-64.19683967456642
4974,Damián Garat,2961,,,Manuel Galvez,Pública,-31.36131567904678,-64.21090586807756
4975,Damián Garat,,2744,,Pedro Cavia,M. P. Cabrera,-31.36127865644877,-64.20754683658336
4976,Damián Garat,,,CPC Mons. P. Cabrera,,,-31.36176169116117,-64.20440191605073
4977,Toledo de Pimentel,,297,Diego Díaz,Blasquez,Diego Díaz,-31.36340814659653,-64.20317047334494
4970,Los Granaderos,2450,,,Días de Solís,M.P. Cabrera,-31.37682894845654,-64.20604406721682
4971,Los Granaderos,2593,,,Ciudad de Esteco,Talavera de Madrid,-31.37632759226428,-64.20793674239486
4972,Los Granaderos,2758,,,Juan de Rivadeneira,Concepción Bermejo,-31.37540611665258,-64.21128146883713
4973,Santiago Baravino,4482,,,Vicente Barbieri,Garat,-31.36234578876595,-64.21251798697192
5393,Tinigasta,5553,,,Benjamin Viel,Lola Mora,-31.43724631046529,-64.11424215700345
5392,Tinigasta,5710,,,Tulumba,Burela,-31.43719833194572,-64.11204309506522
5391,Talacasto,5810,,,Jose Aycardoz,Tulumba,-31.43526660377756,-64.11008538349164
5397,Calingasta,5281,,,Zeleda,Cangallo,-31.4409837064454,-64.11818973590873
5396,Boedo,2744,,,Venecia,Calingasta,-31.44083275222717,-64.11669782062025
5395,Boedo,2642,,,Andalgala,Ancasti,-31.43925884314012,-64.11673330041144
5394,Tinigasta,5429,,,Almagro,Boedo,-31.43730543035735,-64.11649935169899
5399,Ramos Mejias,2406,,,Gualilan,Talacasto,-31.4366516616991,-64.12337159407572
5398,Ramos Mejias,2525,,,Andalgala,Calingasta,-31.43876008104373,-64.12334466664588
5489,12 de Octubre,2405,,Pedro Chutro,Armengol Tesera,Pedro Chutro,-31.39859799200362,-64.21131723591026
